senator,ticker,owner,buybasis,sellbasis,totalamount,earning_rate,first_buy,last_sell,open_state
Sheldon Whitehouse,BIIB,Joint,336.3333333333333,310.0,20000.0,-0.07829534192269569,2015-07-10,2016-12-23,0.0
Sheldon Whitehouse,BIIB,Self,366.85840707964604,287.0,44500.0,-0.21768182366421426,2015-05-07,2016-12-13,0.0
Sheldon Whitehouse,BIIB,Spouse,373.0,221.0,12000.0,-0.4075067024128686,2015-04-07,2019-03-22,0.0
Sheldon Whitehouse,BMY,Child,57.5,58.0,12000.0,0.008695652173913044,2015-02-23,2016-08-18,0.0
Sheldon Whitehouse,BMY,Joint,55.0,50.79012345679013,24250.0,-0.07654320987654314,2017-02-23,2018-12-28,0.0
Sheldon Whitehouse,BRK-B,Self,170.66666666666666,285.0,24000.0,0.6699218750000001,2017-01-30,2021-11-15,1.0
Sheldon Whitehouse,BRK-B,Spouse,156.0,285.0,16000.0,0.8269230769230769,2017-02-23,2021-11-15,1.0
Sheldon Whitehouse,BTO,Joint,38.0,44.0,8000.0,0.15789473684210525,2018-06-13,2021-11-15,1.0
Sheldon Whitehouse,BTO,Spouse,36.0,44.0,8000.0,0.2222222222222222,2017-07-25,2021-11-15,1.0
Sheldon Whitehouse,BUD,Child,59.0,108.0,8000.0,0.8305084745762712,2021-11-15,2017-02-23,-1.0
Sheldon Whitehouse,BUD,Joint,95.0,75.0,8000.0,-0.21052631578947367,2018-05-24,2018-12-04,0.0
Sheldon Whitehouse,BUD,Self,59.0,76.0,32500.0,0.288135593220339,2021-11-15,2018-12-03,-1.0
Sheldon Whitehouse,C,Child,65.0,69.0,16000.0,0.06153846153846154,2017-05-24,2021-11-15,1.0
Sheldon Whitehouse,C,Joint,65.0,44.0,12000.0,-0.3230769230769231,2018-05-07,2016-07-26,0.0
Sheldon Whitehouse,C,Self,73.0,65.0,8000.0,-0.1095890410958904,2018-02-08,2018-12-03,0.0
Sheldon Whitehouse,C,Spouse,70.5,69.0,16000.0,-0.02127659574468085,2018-01-08,2021-11-15,1.0
Sheldon Whitehouse,CAG,Joint,32.0,41.0,8000.0,0.28125,2021-11-15,2017-03-06,-1.0
Sheldon Whitehouse,CAT,Joint,208.0,58.0,32500.0,-0.7211538461538461,2021-11-15,2016-01-20,-1.0
Sheldon Whitehouse,CB,Joint,128.5,122.0,24250.0,-0.05058365758754864,2018-05-07,2020-09-09,0.0
Sheldon Whitehouse,CERN,Self,74.0,53.0,8000.0,-0.28378378378378377,2021-11-15,2016-05-18,-1.0
Sheldon Whitehouse,CGNX,Self,56.0,40.0,32500.0,-0.2857142857142857,2019-04-18,2020-03-11,0.0
Sheldon Whitehouse,CMCSA,Joint,31.0,33.0,8000.0,0.06451612903225806,2016-05-24,2018-04-03,0.0
Sheldon Whitehouse,CMCSA,Self,31.0,53.0,8000.0,0.7096774193548387,2016-05-24,2021-11-15,1.0
Sheldon Whitehouse,CMRE,Joint,12.0,19.0,32500.0,0.5833333333333334,2021-11-15,2015-02-12,-1.0
Sheldon Whitehouse,COF,Self,84.0,75.0,20250.0,-0.10714285714285714,2017-07-28,2018-12-19,0.0
Sheldon Whitehouse,COST,Joint,519.0,192.0,32500.0,-0.630057803468208,2021-11-15,2018-01-17,-1.0
Sheldon Whitehouse,CP,Joint,77.0,20.0,32500.0,-0.7402597402597403,2021-11-15,2016-01-20,-1.0
Sheldon Whitehouse,CP,Self,77.0,20.0,32500.0,-0.7402597402597403,2021-11-15,2016-01-20,-1.0
Sheldon Whitehouse,CSCO,Self,28.0,57.0,24000.0,1.0357142857142858,2016-01-05,2021-11-15,1.0
Sheldon Whitehouse,CSX,Joint,35.0,9.0,8000.0,-0.7428571428571429,2021-11-15,2015-08-28,-1.0
Sheldon Whitehouse,CVS,Child,93.0,80.1917808219178,73000.0,-0.1377227868610989,2021-11-15,2017-05-30,-1.0
Sheldon Whitehouse,CVS,Joint,93.0,62.0,8000.0,-0.3333333333333333,2021-11-15,2018-04-03,-1.0
Sheldon Whitehouse,CVS,Self,56.0,93.0,16000.0,0.6607142857142857,2019-05-16,2021-11-15,1.0
Sheldon Whitehouse,DAL,Spouse,53.0,42.0,8000.0,-0.20754716981132076,2018-06-06,2021-11-15,1.0
Sheldon Whitehouse,DD,Joint,79.0,61.0,8000.0,-0.22784810126582278,2021-11-15,2015-01-14,-1.0
Sheldon Whitehouse,DEO,Self,105.33333333333333,205.0,24000.0,0.9462025316455697,2016-05-18,2021-11-15,1.0
Sheldon Whitehouse,DHR,Joint,81.0,302.0,8000.0,2.728395061728395,2016-07-26,2021-11-15,1.0
Sheldon Whitehouse,DHR,Self,302.0,63.0,32500.0,-0.7913907284768212,2021-11-15,2015-01-23,-1.0
Sheldon Whitehouse,DIS,Child,97.33333333333333,159.0,24000.0,0.6335616438356165,2016-04-19,2021-11-15,1.0
Sheldon Whitehouse,DIS,Joint,95.0,159.0,16000.0,0.6736842105263158,2016-09-22,2021-11-15,1.0
Sheldon Whitehouse,DISH,Child,62.0,36.0,16000.0,-0.41935483870967744,2017-04-05,2021-11-15,1.0
Sheldon Whitehouse,DISH,Joint,61.0,53.0,8000.0,-0.13114754098360656,2017-02-10,2017-09-20,0.0
Sheldon Whitehouse,DISH,Self,59.0,72.8641975308642,28250.0,0.23498639882820682,2017-02-10,2017-12-05,0.0
Sheldon Whitehouse,DLR,Self,126.0,159.0,32500.0,0.2619047619047619,2020-02-13,2021-11-15,1.0
Sheldon Whitehouse,EL,Joint,88.0,84.0,8000.0,-0.045454545454545456,2016-09-28,2017-02-23,0.0
Sheldon Whitehouse,ETN,Child,172.0,64.0,8000.0,-0.627906976744186,2021-11-15,2015-01-14,-1.0
Sheldon Whitehouse,ETN,Joint,78.0,66.37037037037037,24250.0,-0.14909781576448247,2018-05-24,2018-12-04,0.0
Sheldon Whitehouse,F,Child,11.0,19.0,8000.0,0.7272727272727273,2017-05-30,2021-11-15,1.0
Sheldon Whitehouse,F,Joint,10.0,8.0,16000.0,-0.2,2018-05-24,2018-12-28,0.0
Sheldon Whitehouse,F,Self,11.0,7.0,8000.0,-0.36363636363636365,2017-05-30,2018-12-28,0.0
Sheldon Whitehouse,FB,Joint,109.25,168.0,48500.0,0.5377574370709383,2016-01-28,2018-03-19,0.0
Sheldon Whitehouse,FB,Self,113.75,174.0,32250.0,0.5296703296703297,2016-05-24,2018-03-19,0.0
Sheldon Whitehouse,FB,Spouse,124.33333333333333,156.5,20000.0,0.2587131367292226,2016-07-29,2018-12-04,0.0
Sheldon Whitehouse,FEYE,Self,44.0,19.0,8000.0,-0.5681818181818182,2015-05-27,2021-11-15,1.0
Sheldon Whitehouse,FTV,Self,55.5,78.0,16000.0,0.40540540540540543,2016-07-05,2021-11-15,1.0
Sheldon Whitehouse,GE,Joint,107.0,144.93827160493828,40500.0,0.35456328602746057,2021-11-15,2017-03-06,-1.0
Sheldon Whitehouse,GE,Spouse,215.5,190.0,16000.0,-0.11832946635730858,2016-05-04,2017-11-27,0.0
Sheldon Whitehouse,GILD,Child,89.5,77.0,24000.0,-0.13966480446927373,2016-01-05,2016-09-06,0.0
Sheldon Whitehouse,GILD,Joint,79.0,77.5,16000.0,-0.0189873417721519,2016-05-18,2016-12-23,0.0
Sheldon Whitehouse,GILD,Self,96.24742268041237,80.35051546391753,48500.0,-0.16516709511568117,2015-01-23,2017-09-20,0.0
Sheldon Whitehouse,GILD,Spouse,86.0,82.0,12000.0,-0.046511627906976744,2015-04-07,2017-09-20,0.0
Sheldon Whitehouse,GME,Child,206.0,28.0,8000.0,-0.8640776699029126,2021-11-15,2016-01-05,-1.0
Sheldon Whitehouse,GOOGL,Joint,771.0,2972.0,8000.0,2.85473411154345,2016-11-15,2021-11-15,1.0
Sheldon Whitehouse,GOOGL,Spouse,759.0,2972.0,8000.0,2.9156785243741767,2016-04-12,2021-11-15,1.0
Sheldon Whitehouse,GPRO,Self,51.0,11.0,8000.0,-0.7843137254901961,2015-07-07,2021-11-15,1.0
Sheldon Whitehouse,GS,Joint,227.0,187.0,28250.0,-0.1762114537444934,2017-05-24,2018-12-04,0.0
Sheldon Whitehouse,GS,Spouse,237.33333333333334,405.0,24000.0,0.7064606741573033,2018-06-06,2021-11-15,1.0
Sheldon Whitehouse,HAS,Child,82.5,98.0,16000.0,0.18787878787878787,2016-07-07,2021-11-15,1.0
Sheldon Whitehouse,HAS,Self,82.5,89.0,24250.0,0.07878787878787878,2016-07-07,2019-02-12,0.0
Sheldon Whitehouse,HD,Joint,184.0,372.0,8000.0,1.0217391304347827,2018-05-07,2021-11-15,1.0
Sheldon Whitehouse,HD,Self,372.0,117.1604938271605,40500.0,-0.6850524359484933,2021-11-15,2015-04-07,-1.0
Sheldon Whitehouse,HPQ,Child,19.0,31.0,8000.0,0.631578947368421,2017-07-25,2021-11-15,1.0
Sheldon Whitehouse,HSBC,Joint,29.0,38.0,8000.0,0.3103448275862069,2021-11-15,2016-10-26,-1.0
Sheldon Whitehouse,IBM,Joint,144.22222222222223,121.5,28250.0,-0.1575500770416025,2018-05-24,2019-12-19,0.0
Sheldon Whitehouse,IBM,Self,150.25,124.5,24000.0,-0.1713810316139767,2017-04-05,2018-11-19,0.0
Sheldon Whitehouse,IBM,Spouse,144.5,134.0,12000.0,-0.0726643598615917,2016-10-26,2019-07-05,0.0
Sheldon Whitehouse,ILMN,Self,300.0,253.0,8000.0,-0.15666666666666668,2018-12-28,2020-03-11,0.0
Sheldon Whitehouse,INTC,Self,58.0,50.0,32500.0,-0.13793103448275862,2019-04-18,2021-11-15,1.0
Sheldon Whitehouse,INTC,Spouse,58.0,50.0,8000.0,-0.13793103448275862,2019-04-18,2021-11-15,1.0
Sheldon Whitehouse,IONS,Self,32.0,40.0,8000.0,0.25,2021-11-15,2016-01-20,-1.0
Sheldon Whitehouse,JCI,Child,41.0,78.0,8000.0,0.9024390243902439,2017-02-23,2021-11-15,1.0
Sheldon Whitehouse,JCI,Self,41.5,37.0,24250.0,-0.10843373493975904,2017-07-28,2017-12-05,0.0
Sheldon Whitehouse,JPM,Child,91.0,166.0,8000.0,0.8241758241758241,2017-02-23,2021-11-15,1.0
Sheldon Whitehouse,JPM,Joint,166.0,108.0,8000.0,-0.3493975903614458,2021-11-15,2018-04-03,-1.0
Sheldon Whitehouse,JPM,Self,55.0,166.0,8000.0,2.018181818181818,2016-01-20,2021-11-15,1.0
Sheldon Whitehouse,JPM,Spouse,83.0,166.0,16000.0,1.0,2016-10-26,2021-11-15,1.0
Sheldon Whitehouse,KHC,Joint,60.0,52.0,8000.0,-0.13333333333333333,2018-06-13,2018-11-19,0.0
Sheldon Whitehouse,KO,Child,41.0,56.0,8000.0,0.36585365853658536,2015-08-10,2021-11-15,1.0
Sheldon Whitehouse,KO,Self,50.0,56.0,8000.0,0.12,2019-06-05,2021-11-15,1.0
Sheldon Whitehouse,LMT,Joint,218.0,340.0,32500.0,0.5596330275229358,2016-01-06,2021-11-15,1.0
Sheldon Whitehouse,LRCX,Joint,115.0,632.0,16000.0,4.495652173913044,2017-05-16,2021-11-15,1.0
Sheldon Whitehouse,LRCX,Self,79.0,632.0,24000.0,7.0,2016-03-24,2021-11-15,1.0
Sheldon Whitehouse,LRCX,Spouse,171.33333333333334,632.0,24000.0,2.6887159533073928,2018-06-06,2021-11-15,1.0
Sheldon Whitehouse,LW,Joint,31.0,36.0,8000.0,0.16129032258064516,2016-11-16,2017-01-30,0.0
Sheldon Whitehouse,M,Joint,53.0,35.0,8000.0,-0.33962264150943394,2015-09-22,2015-12-28,0.0
Sheldon Whitehouse,M,Self,30.0,67.0,32500.0,1.2333333333333334,2021-11-15,2015-07-07,-1.0
Sheldon Whitehouse,MA,Joint,109.5,364.0,16000.0,2.324200913242009,2017-05-05,2021-11-15,1.0
Sheldon Whitehouse,MAR,Child,68.0,156.0,8000.0,1.2941176470588236,2016-09-26,2021-11-15,1.0
Sheldon Whitehouse,MCD,Joint,179.0,252.0,16000.0,0.40782122905027934,2019-04-18,2021-11-15,1.0
Sheldon Whitehouse,MCHP,Joint,84.0,59.5958904109589,73000.0,-0.2905251141552512,2021-11-15,2021-08-30,-1.0
Sheldon Whitehouse,MCHP,Self,84.0,46.0,32500.0,-0.4523809523809524,2021-11-15,2018-07-09,-1.0
Sheldon Whitehouse,MCK,Joint,153.75,149.0,32250.0,-0.030894308943089432,2017-02-23,2017-09-20,0.0
Sheldon Whitehouse,MDT,Child,118.0,74.0,8000.0,-0.3728813559322034,2021-11-15,2017-01-11,-1.0
Sheldon Whitehouse,MET,Joint,36.5,64.0,16000.0,0.7534246575342466,2016-03-24,2021-11-15,1.0
Sheldon Whitehouse,MGA,Child,44.0,87.0,8000.0,0.9772727272727273,2017-05-30,2021-11-15,1.0
Sheldon Whitehouse,MGA,Self,44.0,60.0,32500.0,0.36363636363636365,2017-05-30,2018-05-07,0.0
Sheldon Whitehouse,MMC,Child,167.0,73.0,8000.0,-0.562874251497006,2021-11-15,2017-05-10,-1.0
Sheldon Whitehouse,MMM,Self,183.0,201.0,32500.0,0.09836065573770492,2021-11-15,2017-05-30,-1.0
Sheldon Whitehouse,MO,Joint,45.0,71.0,8000.0,0.5777777777777777,2021-11-15,2017-01-30,-1.0
Sheldon Whitehouse,MO,Self,45.0,71.0,32500.0,0.5777777777777777,2021-11-15,2017-01-30,-1.0
Sheldon Whitehouse,MRK,Self,53.0,51.0,28250.0,-0.03773584905660377,2016-01-14,2017-11-27,0.0
Sheldon Whitehouse,MSFT,Joint,54.0,336.0,8000.0,5.222222222222222,2016-01-06,2021-11-15,1.0
Sheldon Whitehouse,NFLX,Child,108.0,679.0,8000.0,5.287037037037037,2016-01-05,2021-11-15,1.0
Sheldon Whitehouse,NFLX,Joint,89.0,98.0,36500.0,0.10112359550561797,2016-05-18,2016-09-06,0.0
Sheldon Whitehouse,NFLX,Self,83.55555555555556,679.0,40500.0,7.1263297872340425,2015-05-07,2021-11-15,1.0
Sheldon Whitehouse,NFLX,Spouse,60.0,363.0,8000.0,5.05,2015-04-07,2019-02-27,0.0
Sheldon Whitehouse,NKE,Self,169.0,52.0,8000.0,-0.6923076923076923,2021-11-15,2017-05-30,-1.0
Sheldon Whitehouse,NSRGY,Joint,133.0,85.2,162500.0,-0.3593984962406015,2021-11-15,2016-09-06,-1.0
Sheldon Whitehouse,NVDA,Child,8.666666666666666,301.0,24000.0,33.73076923076923,2016-01-06,2021-11-15,1.0
Sheldon Whitehouse,NVDA,Joint,47.0,301.0,32000.0,5.404255319148936,2018-02-15,2021-11-15,1.0
Sheldon Whitehouse,NVDA,Self,8.5,301.0,16000.0,34.411764705882355,2016-01-05,2021-11-15,1.0
Sheldon Whitehouse,NVDA,Spouse,26.0,301.0,8000.0,10.576923076923077,2017-01-11,2021-11-15,1.0
Sheldon Whitehouse,NWL,Child,38.0,24.0,8000.0,-0.3684210526315789,2016-03-01,2021-11-15,1.0
Sheldon Whitehouse,NWL,Joint,38.0,30.0,12000.0,-0.21052631578947367,2016-02-12,2017-12-18,0.0
Sheldon Whitehouse,NWL,Self,45.25,31.0,20000.0,-0.3149171270718232,2016-03-24,2017-12-05,0.0
Sheldon Whitehouse,ON,Self,25.0,18.0,8000.0,-0.28,2018-06-13,2018-09-28,0.0
Sheldon Whitehouse,ORCL,Child,93.0,40.0,8000.0,-0.5698924731182796,2021-11-15,2016-11-28,-1.0
Sheldon Whitehouse,ORCL,Self,93.0,40.0,8000.0,-0.5698924731182796,2021-11-15,2016-11-28,-1.0
Sheldon Whitehouse,PANW,Joint,517.0,136.0,8000.0,-0.7369439071566731,2021-11-15,2017-01-11,-1.0
Sheldon Whitehouse,PANW,Spouse,517.0,136.0,8000.0,-0.7369439071566731,2021-11-15,2017-01-11,-1.0
Sheldon Whitehouse,PCAR,Joint,89.0,65.0,8000.0,-0.2696629213483146,2021-11-15,2015-05-07,-1.0
Sheldon Whitehouse,PEP,Joint,104.5,163.0,16000.0,0.5598086124401914,2019-02-27,2021-11-15,1.0
Sheldon Whitehouse,PFE,Self,30.0,49.0,8000.0,0.6333333333333333,2017-02-10,2021-11-15,1.0
Sheldon Whitehouse,PG,Joint,85.0,147.0,16000.0,0.7294117647058823,2019-02-27,2021-11-15,1.0
Sheldon Whitehouse,PGR,Spouse,75.0,95.0,8000.0,0.26666666666666666,2019-04-18,2021-11-15,1.0
Sheldon Whitehouse,PRU,Joint,110.0,84.0,8000.0,-0.23636363636363636,2021-11-15,2015-05-07,-1.0
Sheldon Whitehouse,PSA,Joint,250.07407407407408,218.0,36500.0,-0.12825829383886256,2016-06-07,2016-12-23,0.0
Sheldon Whitehouse,PYPL,Spouse,85.0,212.0,8000.0,1.4941176470588236,2018-06-06,2021-11-15,1.0
Sheldon Whitehouse,QCOM,Child,56.0,167.0,8000.0,1.9821428571428572,2017-04-05,2021-11-15,1.0
Sheldon Whitehouse,QCOM,Joint,56.0,53.60493827160494,24250.0,-0.042768959435626135,2017-04-05,2017-09-20,0.0
Sheldon Whitehouse,REGN,Self,409.75,387.0,32250.0,-0.05552165954850519,2017-05-16,2017-12-18,0.0
Sheldon Whitehouse,REZI,Joint,27.0,20.0,8000.0,-0.25925925925925924,2021-11-15,2018-12-04,-1.0
Sheldon Whitehouse,REZI,Self,27.0,20.0,8000.0,-0.25925925925925924,2021-11-15,2018-12-03,-1.0
Sheldon Whitehouse,RYAAY,Self,114.0,72.0,32500.0,-0.3684210526315789,2021-11-15,2016-08-18,-1.0
Sheldon Whitehouse,SBUX,Child,55.0,112.0,16000.0,1.0363636363636364,2016-06-07,2021-11-15,1.0
Sheldon Whitehouse,SBUX,Self,54.0,112.0,16000.0,1.0740740740740742,2017-07-28,2021-11-15,1.0
Sheldon Whitehouse,SIEGY,Self,59.0,45.0,32500.0,-0.23728813559322035,2019-04-18,2020-03-11,0.0
Sheldon Whitehouse,SO,Joint,62.0,53.0,8000.0,-0.14516129032258066,2021-11-15,2016-09-22,-1.0
Sheldon Whitehouse,SQ,Self,63.5,232.0,16000.0,2.6535433070866143,2019-04-18,2021-11-15,1.0
Sheldon Whitehouse,SSYS,Child,33.0,52.0,8000.0,0.5757575757575758,2021-11-15,2015-04-06,-1.0
Sheldon Whitehouse,STT,Child,99.0,59.96296296296296,40500.0,-0.3943135054246166,2021-11-15,2016-04-12,-1.0
Sheldon Whitehouse,SYK,Self,138.0,263.0,8000.0,0.9057971014492754,2017-08-24,2021-11-15,1.0
Sheldon Whitehouse,T,Child,34.0,24.0,8000.0,-0.29411764705882354,2015-07-10,2021-11-15,1.0
Sheldon Whitehouse,T,Joint,31.5,27.19753086419753,28250.0,-0.13658632177150692,2019-02-27,2018-12-28,0.0
Sheldon Whitehouse,T,Self,31.75,24.0,32000.0,-0.2440944881889764,2019-01-24,2021-11-15,1.0
Sheldon Whitehouse,T,Spouse,33.5,24.0,16000.0,-0.2835820895522388,2015-07-07,2021-11-15,1.0
Sheldon Whitehouse,TEL,Joint,164.0,89.0,8000.0,-0.4573170731707317,2021-11-15,2019-04-18,-1.0
Sheldon Whitehouse,TJX,Self,69.0,36.0,8000.0,-0.4782608695652174,2021-11-15,2017-09-20,-1.0
Sheldon Whitehouse,TJX,Spouse,37.0,39.0,8000.0,0.05405405405405406,2016-04-12,2016-08-18,0.0
Sheldon Whitehouse,TMUS,Joint,60.0,57.0,24250.0,-0.05,2017-01-24,2017-11-07,0.0
Sheldon Whitehouse,TRIP,Self,31.0,75.0,8000.0,1.4193548387096775,2021-11-15,2015-06-15,-1.0
Sheldon Whitehouse,TSLA,Joint,65.0,43.0,8000.0,-0.3384615384615385,2018-12-28,2019-08-27,0.0
Sheldon Whitehouse,TSLA,Self,64.8,43.0,36250.0,-0.33641975308641975,2018-05-07,2019-08-27,0.0
Sheldon Whitehouse,TSLA,Spouse,70.0,1010.0,8000.0,13.428571428571429,2017-08-24,2021-11-15,1.0
Sheldon Whitehouse,TT,Joint,191.0,121.0,32500.0,-0.36649214659685864,2021-11-15,2020-09-30,-1.0
Sheldon Whitehouse,TT,Self,191.0,121.0,32500.0,-0.36649214659685864,2021-11-15,2020-09-30,-1.0
Sheldon Whitehouse,TU,Self,23.0,17.0,32500.0,-0.2608695652173913,2021-11-15,2015-05-27,-1.0
Sheldon Whitehouse,TWTR,Self,15.5,18.0,12000.0,0.16129032258064516,2016-02-01,2017-05-24,0.0
Sheldon Whitehouse,TWTR,Spouse,16.0,18.0,8000.0,0.125,2016-01-26,2017-05-24,0.0
Sheldon Whitehouse,UL,Self,52.0,39.0,32500.0,-0.25,2021-11-15,2016-11-15,-1.0
Sheldon Whitehouse,UNH,Joint,454.0,161.0,32500.0,-0.6453744493392071,2021-11-15,2017-01-11,-1.0
Sheldon Whitehouse,UNP,Self,241.0,133.5,65000.0,-0.4460580912863071,2021-11-15,2018-12-04,-1.0
Sheldon Whitehouse,USB,Self,51.5,56.0,12000.0,0.08737864077669903,2017-01-25,2018-01-17,0.0
Sheldon Whitehouse,V,Child,213.0,73.0,8000.0,-0.6572769953051644,2021-11-15,2016-03-01,-1.0
Sheldon Whitehouse,V,Joint,213.0,118.5925925925926,40500.0,-0.44322726482350894,2021-11-15,2018-04-03,-1.0
Sheldon Whitehouse,V,Self,213.0,121.0,8000.0,-0.431924882629108,2021-11-15,2018-01-17,-1.0
Sheldon Whitehouse,VEVIX,Self,37.0,53.0,8000.0,0.43243243243243246,2017-05-25,2021-11-15,1.0
Sheldon Whitehouse,VFC,Joint,77.0,57.0,32500.0,-0.2597402597402597,2021-11-15,2016-05-17,-1.0
Sheldon Whitehouse,VFC,Self,77.0,62.5,65000.0,-0.18831168831168832,2021-11-15,2015-08-28,-1.0
Sheldon Whitehouse,VMW,Child,124.0,51.0,8000.0,-0.5887096774193549,2021-11-15,2016-04-19,-1.0
Sheldon Whitehouse,VOD,Joint,15.0,29.0,8000.0,0.9333333333333333,2021-11-15,2016-09-28,-1.0
Sheldon Whitehouse,VZ,Self,49.333333333333336,52.0,24000.0,0.054054054054054,2016-01-06,2021-11-15,1.0
Sheldon Whitehouse,WBA,Child,81.0,80.0,8000.0,-0.012345679012345678,2016-04-19,2017-05-24,0.0
Sheldon Whitehouse,WEC,Joint,89.0,62.0,8000.0,-0.30337078651685395,2021-11-15,2016-09-22,-1.0
Sheldon Whitehouse,WFC,Self,57.0,45.0,8000.0,-0.21052631578947367,2015-08-04,2016-10-26,0.0
Sheldon Whitehouse,WM,Child,67.0,163.0,16000.0,1.4328358208955223,2016-07-07,2021-11-15,1.0
Sheldon Whitehouse,WM,Self,67.33333333333333,124.0,28250.0,0.8415841584158417,2017-05-10,2020-02-13,0.0
Sheldon Whitehouse,WMT,Joint,95.0,147.0,32500.0,0.5473684210526316,2018-08-28,2021-11-15,1.0
Sheldon Whitehouse,WMT,Self,79.0,147.0,24000.0,0.8607594936708861,2016-01-05,2021-11-15,1.0
Sheldon Whitehouse,WMT,Spouse,93.0,147.0,24000.0,0.5806451612903226,2018-01-08,2021-11-15,1.0
Sheldon Whitehouse,WPC,Joint,62.0,61.0,8000.0,-0.016129032258064516,2017-04-05,2018-04-03,0.0
Shelley M Capito,AAGIY,Spouse,44.0,39.0,8000.0,-0.11363636363636363,2021-11-15,2019-03-11,-1.0
Shelley M Capito,AAPL,Spouse,102.66666666666667,97.0,20000.0,-0.05519480519480524,2016-03-22,2021-08-17,0.0
Shelley M Capito,ABT,Spouse,57.8,129.0,40000.0,1.231833910034602,2020-03-03,2021-11-15,1.0
Shelley M Capito,ACN,Spouse,147.66666666666666,370.0,24000.0,1.505643340857788,2018-04-05,2021-11-15,1.0
Shelley M Capito,ADI,Spouse,89.5,185.0,16000.0,1.0670391061452513,2018-04-05,2021-11-15,1.0
Shelley M Capito,ADP,Spouse,117.0,231.0,16000.0,0.9743589743589743,2018-04-05,2021-11-15,1.0
Shelley M Capito,AFL,Spouse,44.5,57.0,16000.0,0.2808988764044944,2018-04-05,2021-11-15,1.0
Shelley M Capito,AHKSY,Spouse,23.0,22.0,8000.0,-0.043478260869565216,2017-09-08,2019-03-11,0.0
Shelley M Capito,AL,Spouse,47.0,42.0,8000.0,-0.10638297872340426,2021-11-15,2018-04-24,-1.0
Shelley M Capito,AMGN,Spouse,172.5,209.0,16000.0,0.21159420289855072,2018-04-05,2021-11-15,1.0
Shelley M Capito,AMT,Spouse,183.5,183.0,12000.0,-0.0027247956403269754,2017-09-08,2019-03-11,0.0
Shelley M Capito,AMZN,Spouse,3550.0,1648.0,8000.0,-0.535774647887324,2021-11-15,2019-03-11,-1.0
Shelley M Capito,APD,Spouse,161.5,305.0,16000.0,0.8885448916408669,2018-04-04,2021-11-15,1.0
Shelley M Capito,ASML,Spouse,160.0,179.0,8000.0,0.11875,2017-09-08,2019-03-11,0.0
Shelley M Capito,ATVI,Spouse,69.0,42.0,8000.0,-0.391304347826087,2021-11-15,2019-03-11,-1.0
Shelley M Capito,AVGO,Spouse,244.0,267.0,8000.0,0.0942622950819672,2017-09-08,2019-03-11,0.0
Shelley M Capito,AXAHY,Self,28.0,29.0,8000.0,0.03571428571428571,2017-09-05,2021-11-15,1.0
Shelley M Capito,AZN,Spouse,32.0,41.0,8000.0,0.28125,2017-09-08,2019-03-11,0.0
Shelley M Capito,BA,Spouse,230.0,370.0,8000.0,0.6086956521739131,2021-11-15,2018-06-07,-1.0
Shelley M Capito,BASFY,Self,24.0,17.0,8000.0,-0.2916666666666667,2017-09-05,2021-11-15,1.0
Shelley M Capito,BDX,Spouse,203.0,244.0,24000.0,0.2019704433497537,2018-04-05,2021-11-15,1.0
Shelley M Capito,BK,Spouse,60.0,51.0,8000.0,-0.15,2021-11-15,2019-03-11,-1.0
Shelley M Capito,BLK,Spouse,590.0,961.0,24000.0,0.6288135593220339,2021-03-09,2021-11-15,1.0
Shelley M Capito,BMY,Spouse,59.0,61.0,16000.0,0.03389830508474576,2021-11-15,2017-10-26,-1.0
Shelley M Capito,BNPQY,Spouse,37.0,36.0,8000.0,-0.02702702702702703,2017-09-08,2018-05-18,0.0
Shelley M Capito,BRK-B,Spouse,140.0,198.0,20250.0,0.4142857142857143,2016-06-24,2018-04-24,0.0
Shelley M Capito,BUD,Self,105.0,59.0,8000.0,-0.4380952380952381,2018-02-21,2021-11-15,1.0
Shelley M Capito,C,Spouse,69.0,71.0225988700565,88500.0,0.029313027102268092,2021-11-15,2019-12-11,-1.0
Shelley M Capito,CABGY,Spouse,23.0,24.0,8000.0,0.043478260869565216,2017-09-08,2019-03-11,0.0
Shelley M Capito,CARR,Self,55.0,37.0,8000.0,-0.32727272727272727,2021-11-15,2020-12-31,-1.0
Shelley M Capito,CB,Spouse,125.75,193.0,32000.0,0.5347912524850894,2016-01-21,2021-11-15,1.0
Shelley M Capito,CCI,Spouse,106.0,122.0,8000.0,0.1509433962264151,2017-09-08,2019-03-11,0.0
Shelley M Capito,CERN,Spouse,69.0,64.0,8000.0,-0.07246376811594203,2017-09-08,2018-02-27,0.0
Shelley M Capito,CL,Spouse,68.5,78.0,16000.0,0.1386861313868613,2018-04-05,2021-11-15,1.0
Shelley M Capito,CLB,Spouse,26.0,120.0,8000.0,3.6153846153846154,2021-11-15,2018-04-24,-1.0
Shelley M Capito,CLX,Spouse,123.0,201.0,16000.0,0.6341463414634146,2018-04-05,2020-12-31,0.0
Shelley M Capito,CMCSA,Spouse,43.0,53.0,8000.0,0.23255813953488372,2019-12-16,2021-11-15,1.0
Shelley M Capito,CME,Spouse,127.0,164.58024691358025,24250.0,0.29590745601244295,2017-09-08,2018-04-24,0.0
Shelley M Capito,CMPGY,Self,21.0,20.0,8000.0,-0.047619047619047616,2017-09-05,2021-11-15,1.0
Shelley M Capito,COP,Spouse,72.0,35.0,8000.0,-0.5138888888888888,2021-11-15,2016-01-25,-1.0
